SignalName,ActivityFactor
TOP.VexiiRiscv.execute_ctrl4_down_AguPlugin_ATOMIC_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl0_up_COMPLETED_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl0_up_TRAP_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl3_down_BYPASSED_AT_3_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl2_up_COMPLETED_lane0,0.00000082
TOP.VexiiRiscv.decode_ctrls_1_up_TRAP_0,0.00000082
TOP.VexiiRiscv.decode_ctrls_1_TRAP_0_bypass,0.00000082
TOP.VexiiRiscv.decode_ctrls_1_down_TRAP_0,0.00000082
TOP.VexiiRiscv.decode_ctrls_1_down_Decode_LEGAL_0,0.00000082
TOP.VexiiRiscv.CsrAccessPlugin_logic_wbWi_payload[31:0],0.00000082
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_ip_mtip,0.00000082
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_ready_regNext,0.00000082
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_1_wb_payload[31:0],0.00000082
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_1_raw[31:0],0.00000082
TOP.VexiiRiscv.CsrRamPlugin_setup_initPort_valid,0.00000082
TOP.VexiiRiscv.CsrRamPlugin_setup_initPort_ready,0.00000082
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_buffers_0_payload_error,0.00000082
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_TRAP,0.00000082
TOP.VexiiRiscv.DispatchPlugin_logic_inserter_0_trap,0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_initHold,0.00000082
TOP.VexiiRiscv.WhiteboxerPlugin_logic_csr_access_payload_read[31:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_state_exception,0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_state_code[3:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_state_arg[1:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_xret_sourcePrivilege[1:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_exception_code[3:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_wantStart,0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_i_valid,0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_i_code[3:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_i_targetPrivilege[1:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_trap_code[3:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_resetToRunConditions_0,0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_jumpOffset[0:0],0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_triggerEbreakReg,0.00000082
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_xretPrivilege[1:0],0.00000082
TOP.VexiiRiscv.REG_CSR_1953,0.00000082
TOP.VexiiRiscv.REG_CSR_1954,0.00000082
TOP.VexiiRiscv.REG_CSR_3860,0.00000082
TOP.VexiiRiscv.REG_CSR_836,0.00000082
TOP.VexiiRiscv.REG_CSR_772,0.00000082
TOP.VexiiRiscv.REG_CSR_PrivilegedPlugin_logic_readAnyWriteLegal_epcFilter,0.00000082
TOP.VexiiRiscv.REG_CSR_CsrRamPlugin_csrMapper_selFilter,0.00000082
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_interface_aluInput[31:0],0.00000082
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_interface_csrValue[31:0],0.00000082
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_persistent_ready,0.00000082
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_ready_regNext,0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_hits[2:0],0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_hit,0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_hits_ohFirst_input[2:0],0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_hits_ohFirst_masked[2:0],0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_oh[2:0],0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_port_valid,0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_flush_done,0.00000082
TOP.VexiiRiscv.WhiteboxerPlugin_logic_csr_port_payload_read[31:0],0.00000082
TOP.VexiiRiscv.WhiteboxerPlugin_logic_storeConditional_miss,0.00000082
TOP.VexiiRiscv.integer_RegFilePlugin_logic_initalizer_done,0.00000082
TOP.VexiiRiscv.when_RegFilePlugin_l130,0.00000082
TOP.VexiiRiscv.when_TrapPlugin_l409,0.00000082
TOP.VexiiRiscv.switch_TrapPlugin_l655[1:0],0.00000082
TOP.VexiiRiscv.when_TrapPlugin_l362,0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_mem[1][31:0],0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_mem[2][31:0],0.00000082
TOP.VexiiRiscv.CsrRamPlugin_logic_mem[3][31:0],0.00000082
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.reset,0.00000082
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[0][31:0],0.00000082
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[4][31:0],0.00000082
TOP.VexiiRiscv.streamArbiter_1.reset,0.00000082
TOP.PrivilegedPlugin_logic_harts_0_int_m_timer,0.00000082
TOP.FetchCachelessPlugin_logic_bus_cmd_ready,0.00000082
TOP.reset,0.00000082
TOP.VexiiRiscv.PrivilegedPlugin_logic_rdtime[63:0],0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_int_m_software,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_int_m_external,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_ready,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_fromHart,0.00000000
TOP.VexiiRiscv.EnvPluginOp_ECALL[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_EBREAK[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_PRIV_RET[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_FENCE_I[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_SFENCE_VMA[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_WFI[2:0],0.00000000
TOP.VexiiRiscv.BranchPlugin_BranchCtrlEnum_B[1:0],0.00000000
TOP.VexiiRiscv.BranchPlugin_BranchCtrlEnum_JAL[1:0],0.00000000
TOP.VexiiRiscv.BranchPlugin_BranchCtrlEnum_JALR[1:0],0.00000000
TOP.VexiiRiscv.IntAluPlugin_AluBitwiseCtrlEnum_XOR_1[1:0],0.00000000
TOP.VexiiRiscv.IntAluPlugin_AluBitwiseCtrlEnum_OR_1[1:0],0.00000000
TOP.VexiiRiscv.IntAluPlugin_AluBitwiseCtrlEnum_AND_1[1:0],0.00000000
TOP.VexiiRiscv.IntAluPlugin_AluBitwiseCtrlEnum_ZERO[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_RESET[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_RUNNING[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_PROCESS_1[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_TRAP_EPC[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_TRAP_TVAL[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_TRAP_TVEC[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_TRAP_APPLY[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_XRET_EPC[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_XRET_APPLY[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_JUMP[3:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_IDLE[1:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_READ[1:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_WRITE[1:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_COMPLETION[1:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_mem_spinal_port1[31:0],0.00000000
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_up_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_BYPASSED_AT_2_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_LsuCachelessPlugin_FENCE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_early0_EnvPlugin_SEL_lane0,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_down_Decode_DECOMPRESSION_FAULT_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_up_Decode_DECOMPRESSION_FAULT_0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_ACCESS_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_PAGE_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_ALLOW_EXECUTE,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_REFILL,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_HAZARD,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_FetchCachelessPlugin_logic_fork_PMA_FAULT,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_LsuCachelessPlugin_logic_pmpPort_logic_NEED_HIT_lane0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_FetchCachelessPlugin_logic_pmpPort_logic_NEED_HIT,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_BYPASS_TRANSLATION_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_ALLOW_EXECUTE_lane0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_BYPASS_TRANSLATION,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_ACCESS_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_PAGE_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_ALLOW_WRITE,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_ALLOW_READ,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_ALLOW_EXECUTE,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_AguPlugin_FLOAT_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_BYPASSED_AT_4_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_BYPASSED_AT_3_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_BYPASSED_AT_2_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_LsuCachelessPlugin_FENCE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_early0_EnvPlugin_SEL_lane0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_HAZARD,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_REFILL,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_ACCESS_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_ALLOW_EXECUTE,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_PAGE_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_FetchCachelessPlugin_logic_pmpPort_ACCESS_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_FetchCachelessPlugin_logic_fork_PMA_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_REFILL,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_HAZARD,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_FetchCachelessPlugin_logic_fork_PMA_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_up_Fetch_PC_FAULT,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_down_TRAP_0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_TRAP,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DecoderPlugin_logic_NEED_RM_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DecoderPlugin_logic_NEED_FPU_0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_logic_hcs_0_onRs_1_ENABLES_0_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_logic_hcs_0_onRs_0_ENABLES_0_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_DONT_FLUSH_lane0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_logic_hcs_0_onRs_1_ENABLES_0_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_logic_hcs_0_onRs_0_ENABLES_0_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_DONT_FLUSH_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_logic_LANES_LAYER_HIT_0_0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_BYPASSED_AT_2_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_BYPASSED_AT_1_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_up_LsuCachelessPlugin_WITH_ACCESS_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_LsuCachelessPlugin_logic_onJoin_SC_MISS_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_HAZARD_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_REFILL_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_ALLOW_READ_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_ALLOW_WRITE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_PAGE_FAULT_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_LsuCachelessPlugin_logic_pmpPort_ACCESS_FAULT_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_ACCESS_FAULT_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl4_down_COMPLETED_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl4_COMPLETED_lane0_bypass,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_Decode_DECOMPRESSION_FAULT_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_up_isCanceling,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_early0_EnvPlugin_SEL_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_alu_MSB_FAILED_lane0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_lane0_downIsCancel,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_LsuCachelessPlugin_FENCE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_LsuCachelessPlugin_logic_onTrigger_HIT_lane0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_FetchCachelessPlugin_logic_onPma_RSP_fault,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_FetchCachelessPlugin_logic_onPma_RSP_io,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_up_TRAP_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_up_Decode_DECOMPRESSION_FAULT_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_lane0_downIsCancel,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_AlignerPlugin_logic_FETCH_LAST[0:0],0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_AlignerPlugin_logic_FETCH_MASK[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_api_singleFetch,0.00000000
TOP.VexiiRiscv.AlignerPlugin_api_haltIt,0.00000000
TOP.VexiiRiscv.DispatchPlugin_api_haltDispatch,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_2_upIsCancel,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_2_downIsCancel,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_api_holdRead,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_api_holdWrite,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_api_harts_0_allowInterrupts,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_api_harts_0_allowException,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_api_harts_0_allowEbreakException,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_api_harts_0_fpuEnable,0.00000000
TOP.VexiiRiscv.TrapPlugin_api_harts_0_redo,0.00000000
TOP.VexiiRiscv.TrapPlugin_api_harts_0_askWake,0.00000000
TOP.VexiiRiscv.TrapPlugin_api_harts_0_rvTrap,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_trapPort_valid,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_trapPort_payload_exception,0.00000000
TOP.VexiiRiscv.decode_logic_trapPending[0:0],0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_trapPendings[0:0],0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_pcPort_payload_fault,0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_aggregator_sortedByPriority_1_laneValid,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_trapPort_valid,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_xretAwayFromMachine,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_int_pending,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_privilege[1:0],0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_withMachinePrivilege,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_withSupervisorPrivilege,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_hartRunning,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_debugMode,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_status_mie,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_status_mpie,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_status_mpp[1:0],0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_status_sd,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_status_tw,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_status_mprv,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_cause_interrupt,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_cause_code[3:0],0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_ip_meip,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_ip_msip,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_ie_meie,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_ie_mtie,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_ie_msie,0.00000000
TOP.VexiiRiscv.early0_EnvPlugin_logic_trapPort_valid,0.00000000
TOP.VexiiRiscv.early0_EnvPlugin_logic_flushPort_valid,0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_pcCalc_slices[1:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_maskGen_frontMasks_0[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_maskGen_backMasks_0[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_slices_last[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_usageMask[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_checker_0_required,0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_checker_0_last,0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_checker_0_redo,0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_redo,0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_usedMask_0[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_usedMask_1[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_first,0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_redo,0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_localMask[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_usageMask[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_ctx_trap,0.00000000
TOP.VexiiRiscv.when_AlignerPlugin_l160,0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_feeder_lanes_0_isRvc,0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_nobuffer_mask[0:0],0.00000000
TOP.VexiiRiscv.AlignerPlugin_logic_nobuffer_remaningMask[0:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_bus_read_moving,0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_bus_read_halt,0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_bus_write_moving,0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_bus_write_halt,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_trapPort_payload_code[3:0],0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_trapPort_payload_arg[1:0],0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_reserveId_willClear,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_reservedHits_0,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_onPma_port_rsp_fault,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_onPma_port_rsp_io,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_flushPort_valid,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_flushPort_payload_self,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_0_downIsCancel,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_3_upIsCancel,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_3_downIsCancel,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_4_upIsCancel,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_4_downIsCancel,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onFork_askFenceReg,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onFork_askFence,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onFork_doFence,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onFork_cmdCounter_willClear,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onFork_cmdSent,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_isStall,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_isStall_regNext,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_regNext_fromHart,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onFork_freezeIt,0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_flushPort_payload_self,0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_trapPort_valid,0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_trapPort_payload_exception,0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_trapPort_payload_code[3:0],0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_trapPort_payload_arg[1:0],0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_alu_expectedMsb,0.00000000
TOP.VexiiRiscv.when_BranchPlugin_l251,0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_flushPort_payload_self,0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_trapPort_payload_arg[1:0],0.00000000
TOP.VexiiRiscv.early0_EnvPlugin_logic_flushPort_payload_self,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_1_downIsCancel,0.00000000
TOP.VexiiRiscv.LearnPlugin_logic_learn_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.LearnPlugin_logic_buffered_0_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_ready,0.00000000
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_toFlow_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.early0_EnvPlugin_logic_exe_privilege[1:0],0.00000000
TOP.VexiiRiscv.early0_EnvPlugin_logic_exe_retKo,0.00000000
TOP.VexiiRiscv.early0_EnvPlugin_logic_exe_vmaKo,0.00000000
TOP.VexiiRiscv.when_EnvPlugin_l86,0.00000000
TOP.VexiiRiscv.when_EnvPlugin_l95,0.00000000
TOP.VexiiRiscv.when_EnvPlugin_l119,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_setup_initPort_data[31:0],0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_interrupt_async[0:0],0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_interrupt_buffered[0:0],0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_interruptPending,0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_trapPort_valid,0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_trapPort_payload_exception,0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_trapPort_payload_code[3:0],0.00000000
