SignalName,ActivityFactor
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_data[31:0],0.00001873
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_words_spinal_port1[32:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga_io_reads_0_data[31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga_io_reads_1_data[31:0],0.00001873
TOP.VexiiRiscv.execute_ctrl4_up_AguPlugin_FLOAT_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl4_up_AguPlugin_SIZE_lane0[1:0],0.00001873
TOP.VexiiRiscv.execute_ctrl2_down_lane0_IntFormatPlugin_logic_WIDTH_ID_lane0[1:0],0.00001873
TOP.VexiiRiscv.execute_ctrl2_up_AguPlugin_STORE_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_up_AguPlugin_LOAD_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_up_CsrAccessPlugin_CSR_CLEAR_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_up_lane0_IntFormatPlugin_logic_WIDTH_ID_lane0[1:0],0.00001873
TOP.VexiiRiscv.execute_ctrl2_up_SrcStageables_REVERT_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_up_COMPLETION_AT_2_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_up_early0_BranchPlugin_SEL_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl1_up_RS1_PHYS_lane0[4:0],0.00001873
TOP.VexiiRiscv.decode_ctrls_0_down_Decode_INSTRUCTION_RAW_0[31:0],0.00001873
TOP.VexiiRiscv.decode_ctrls_0_down_Decode_INSTRUCTION_0[31:0],0.00001873
TOP.VexiiRiscv.execute_ctrl4_down_AguPlugin_SIZE_lane0[1:0],0.00001873
TOP.VexiiRiscv.execute_ctrl1_down_BranchPlugin_BRANCH_CTRL_lane0[1:0],0.00001873
TOP.VexiiRiscv.execute_ctrl1_down_RS1_PHYS_lane0[4:0],0.00001873
TOP.VexiiRiscv.execute_ctrl2_down_CsrAccessPlugin_CSR_CLEAR_lane0,0.00001873
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_Fetch_WORD[31:0],0.00001873
TOP.VexiiRiscv.execute_ctrl4_down_AguPlugin_FLOAT_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_down_COMPLETION_AT_2_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_down_SrcStageables_REVERT_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl1_down_integer_RS2_lane0[31:0],0.00001873
TOP.VexiiRiscv.execute_ctrl1_down_integer_RS1_lane0[31:0],0.00001873
TOP.VexiiRiscv.execute_ctrl1_down_early0_SrcPlugin_SRC1_lane0[31:0],0.00001873
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_SEL_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_down_AguPlugin_LOAD_lane0,0.00001873
TOP.VexiiRiscv.execute_ctrl2_down_AguPlugin_STORE_lane0,0.00001873
TOP.VexiiRiscv.decode_ctrls_0_up_Decode_INSTRUCTION_RAW_0[31:0],0.00001873
TOP.VexiiRiscv.decode_ctrls_0_up_Decode_INSTRUCTION_0[31:0],0.00001873
TOP.VexiiRiscv.PrivilegedPlugin_api_lsuTriggerBus_load,0.00001873
TOP.VexiiRiscv.PrivilegedPlugin_api_lsuTriggerBus_store,0.00001873
TOP.VexiiRiscv.early0_BranchPlugin_logic_wb_valid,0.00001873
TOP.VexiiRiscv.AlignerPlugin_logic_slices_data_0[31:0],0.00001873
TOP.VexiiRiscv.AlignerPlugin_logic_slicesInstructions_0[31:0],0.00001873
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_ctx_instruction[31:0],0.00001873
TOP.VexiiRiscv.LsuCachelessPlugin_logic_trapPort_payload_arg[1:0],0.00001873
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onPma_port_cmd_op[0:0],0.00001873
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_regNext_write,0.00001873
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_regNext_data[31:0],0.00001873
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_rdLink,0.00001873
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_2_segments_1_sign_value,0.00001873
TOP.VexiiRiscv.lane0_integer_WriteBackPlugin_logic_stages_0_hits[1:0],0.00001873
TOP.VexiiRiscv.LsuCachelessPlugin_pmaBuilder_argsBits[2:0],0.00001873
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_interface_doClear,0.00001873
TOP.VexiiRiscv.FetchCachelessPlugin_logic_join_rsp_word[31:0],0.00001873
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_port_payload_data[31:0],0.00001873
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS2_port_data[31:0],0.00001873
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS1_port_data[31:0],0.00001873
TOP.VexiiRiscv.WhiteboxerPlugin_logic_loadExecute_size[1:0],0.00001873
TOP.VexiiRiscv.WhiteboxerPlugin_logic_storeCommit_data[31:0],0.00001873
TOP.VexiiRiscv.execute_ctrl1_down_BranchPlugin_BRANCH_CTRL_lane0_string[31:0],0.00001873
TOP.VexiiRiscv.CsrRamPlugin_logic_mem[1][31:0],0.00001873
TOP.VexiiRiscv.CsrRamPlugin_logic_mem[2][31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.io_reads_0_data[31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.io_reads_1_data[31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram_spinal_port1[31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram_spinal_port2[31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.conv_read_0_rsp[31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.conv_read_1_rsp[31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_reads_0_sync_port_rsp[31:0],0.00001873
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_reads_1_sync_port_rsp[31:0],0.00001873
TOP.LsuCachelessPlugin_logic_bus_cmd_payload_write,0.00001873
TOP.LsuCachelessPlugin_logic_bus_cmd_payload_data[31:0],0.00001873
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_valid,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_payload_id[0:0],0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_rsp_valid,0.00001249
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_size[1:0],0.00001249
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_io,0.00001249
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga_io_writes_0_data[31:0],0.00001249
TOP.VexiiRiscv.execute_ctrl3_down_LsuCachelessPlugin_logic_onPma_RSP_lane0_io,0.00001249
TOP.VexiiRiscv.execute_ctrl3_down_AguPlugin_FLOAT_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_down_BYPASSED_AT_4_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_down_AguPlugin_SIZE_lane0[1:0],0.00001249
TOP.VexiiRiscv.execute_ctrl4_up_LsuCachelessPlugin_logic_onPma_RSP_lane0_io,0.00001249
TOP.VexiiRiscv.execute_ctrl4_up_BYPASSED_AT_4_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_up_LsuCachelessPlugin_logic_onPma_RSP_lane0_io,0.00001249
TOP.VexiiRiscv.execute_ctrl3_up_AguPlugin_FLOAT_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_up_BYPASSED_AT_4_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_up_lane0_logic_completions_onCtrl_1_ENABLE_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_up_COMPLETION_AT_3_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_up_CsrAccessPlugin_SEL_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_up_AguPlugin_SIZE_lane0[1:0],0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_early0_EnvPlugin_OP_lane0[2:0],0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_CsrAccessPlugin_CSR_MASK_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_BarrelShifterPlugin_SIGNED_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_BarrelShifterPlugin_LEFT_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_SrcStageables_ZERO_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_early0_IntAluPlugin_ALU_BITWISE_CTRL_lane0[1:0],0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_early0_IntAluPlugin_ALU_ADD_SUB_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_lane0_logic_completions_onCtrl_0_ENABLE_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_AguPlugin_SIZE_lane0[1:0],0.00001249
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_FetchCachelessPlugin_logic_BUFFER_ID[0:0],0.00001249
TOP.VexiiRiscv.execute_ctrl4_down_LsuCachelessPlugin_logic_onPma_RSP_lane0_io,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_AguPlugin_STORE_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_AguPlugin_LOAD_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_CsrAccessPlugin_CSR_CLEAR_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_lane0_IntFormatPlugin_logic_WIDTH_ID_lane0[1:0],0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_SrcStageables_ZERO_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_SrcStageables_REVERT_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_lane0_logic_completions_onCtrl_0_ENABLE_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_COMPLETION_AT_2_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_early0_BranchPlugin_SEL_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_down_lane0_logic_completions_onCtrl_1_ENABLE_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_lane0_logic_completions_onCtrl_0_ENABLE_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl0_down_RS1_PHYS_lane0[4:0],0.00001249
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_FetchCachelessPlugin_logic_BUFFER_ID[0:0],0.00001249
TOP.VexiiRiscv.execute_ctrl3_down_CsrAccessPlugin_SEL_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_CsrAccessPlugin_CSR_MASK_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl0_up_RS1_PHYS_lane0[4:0],0.00001249
TOP.VexiiRiscv.execute_ctrl4_down_BYPASSED_AT_4_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl3_down_COMPLETION_AT_3_lane0,0.00001249
TOP.VexiiRiscv.decode_ctrls_1_down_RS1_PHYS_0[4:0],0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_SrcStageables_ZERO_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl1_down_early0_SrcPlugin_logic_SRC2_CTRL_lane0[1:0],0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_early0_EnvPlugin_OP_lane0[2:0],0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_jumpLogic_IS_JAL_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_jumpLogic_MISSALIGNED_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_LsuCachelessPlugin_logic_onPma_RSP_lane0_io,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_AguPlugin_SIZE_lane0[1:0],0.00001249
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_FetchCachelessPlugin_logic_BUFFER_ID[0:0],0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_BarrelShifterPlugin_SIGNED_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_BarrelShifterPlugin_LEFT_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_early0_SrcPlugin_LESS_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_early0_IntAluPlugin_ALU_ADD_SUB_lane0,0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_early0_IntAluPlugin_ALU_BITWISE_CTRL_lane0[1:0],0.00001249
TOP.VexiiRiscv.CsrAccessPlugin_bus_decode_read,0.00001249
TOP.VexiiRiscv.PrivilegedPlugin_api_lsuTriggerBus_size[1:0],0.00001249
TOP.VexiiRiscv.CsrAccessPlugin_logic_wbWi_valid,0.00001249
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_cause_code[3:0],0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_reserveId_willIncrement,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_reserveId_valueNext[0:0],0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_reserveId_value[0:0],0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_reserveId_willOverflowIfInc,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_reserveId_willOverflow,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_inflight_1,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_write_valid,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_inflightSpawn,0.00001249
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onPma_port_cmd_size[1:0],0.00001249
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onPma_port_rsp_io,0.00001249
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_regNext_size[1:0],0.00001249
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_regNext_io,0.00001249
TOP.VexiiRiscv.PrivilegedPlugin_logic_defaultTrap_csrPrivilege[1:0],0.00001249
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_0_wb_payload[31:0],0.00001249
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_0_hits[1:0],0.00001249
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_0_raw[31:0],0.00001249
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_1_hits[0:0],0.00001249
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_2_segments_0_sign_sels_0,0.00001249
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_2_segments_0_doIt,0.00001249
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_2_segments_1_sign_sels_0,0.00001249
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_2_segments_1_doIt,0.00001249
TOP.VexiiRiscv.early0_EnvPlugin_logic_exe_xretPriv[1:0],0.00001249
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_trapPort_valid,0.00001249
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_read_address[1:0],0.00001249
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_write_address[1:0],0.00001249
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_RS1_PHYS[4:0],0.00001249
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_ramAddress[1:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_1_valid,0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_down_payload_tval[31:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_state_tval[31:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_state_code[3:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_state_arg[1:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_pc[31:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_xret_sourcePrivilege[1:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_exception_code[3:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_trap_tval[31:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_trap_code[3:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_jumpOffset[0:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_xretPrivilege[1:0],0.00001249
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_interface_doMask,0.00001249
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_csrRead,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_forked_fired,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_halted_valid,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_translated_valid,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_translated_payload_id[0:0],0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_persistent_valid,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_persistent_payload_id[0:0],0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_translated_rData_id[0:0],0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_translated_fire,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_valid_regNext,0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_payload_regNext_id[0:0],0.00001249
TOP.VexiiRiscv.when_FetchCachelessPlugin_l159,0.00001249
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS1_port_address[4:0],0.00001249
TOP.VexiiRiscv.WhiteboxerPlugin_logic_storeCommit_size[1:0],0.00001249
TOP.VexiiRiscv.switch_TrapPlugin_l655[1:0],0.00001249
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_RESET,0.00001249
TOP.VexiiRiscv.execute_ctrl2_up_early0_IntAluPlugin_ALU_BITWISE_CTRL_lane0_string[39:0],0.00001249
TOP.VexiiRiscv.execute_ctrl2_down_early0_IntAluPlugin_ALU_BITWISE_CTRL_lane0_string[39:0],0.00001249
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_words[0][32:0],0.00001249
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.io_writes_0_data[31:0],0.00001249
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.io_reads_1_address[4:0],0.00001249
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.conv_writes_0_payload_data[31:0],0.00001249
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.conv_read_1_cmd_payload[4:0],0.00001249
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_writes_0_port_payload_data[31:0],0.00001249
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_reads_1_sync_port_cmd_payload[4:0],0.00001249
TOP.FetchCachelessPlugin_logic_bus_cmd_valid,0.00001249
TOP.FetchCachelessPlugin_logic_bus_cmd_payload_id[0:0],0.00001249
TOP.FetchCachelessPlugin_logic_bus_rsp_valid,0.00001249
TOP.LsuCachelessPlugin_logic_bus_cmd_payload_size[1:0],0.00001249
TOP.LsuCachelessPlugin_logic_bus_cmd_payload_io,0.00001249
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_int_m_timer,0.00000624
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_ready,0.00000624
TOP.VexiiRiscv.reset,0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga_io_writes_0_valid,0.00000624
TOP.VexiiRiscv.CsrRamPlugin_logic_mem_spinal_port1[31:0],0.00000624
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_taken,0.00000624
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_isBranch,0.00000624
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_wasWrong,0.00000624
TOP.VexiiRiscv.execute_ctrl4_down_RD_ENABLE_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl3_down_lane0_IntFormatPlugin_logic_SIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl4_up_LsuCachelessPlugin_logic_onJoin_READ_DATA_lane0[31:0],0.00000624
TOP.VexiiRiscv.execute_ctrl4_up_LsuCachelessPlugin_logic_onJoin_SC_MISS_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl4_up_AguPlugin_ATOMIC_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl4_up_lane0_IntFormatPlugin_logic_SIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_AguPlugin_FLOAT_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_BYPASSED_AT_4_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_BYPASSED_AT_3_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_lane0_IntFormatPlugin_logic_SIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_lane0_logic_completions_onCtrl_1_ENABLE_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_COMPLETION_AT_3_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl3_up_BYPASSED_AT_3_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl3_up_lane0_IntFormatPlugin_logic_SIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_AguPlugin_SIZE_lane0[1:0],0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_AguPlugin_FLOAT_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_CsrAccessPlugin_CSR_IMM_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_SrcStageables_UNSIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_BYPASSED_AT_4_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_BYPASSED_AT_3_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_lane0_IntFormatPlugin_logic_SIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_early0_IntAluPlugin_ALU_SLTX_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_lane0_logic_completions_onCtrl_1_ENABLE_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_COMPLETION_AT_3_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_CsrAccessPlugin_SEL_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_early0_BarrelShifterPlugin_SEL_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_early0_IntAluPlugin_SEL_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_up_AguPlugin_SIZE_lane0[1:0],0.00000624
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_FetchCachelessPlugin_logic_fork_PMA_FAULT,0.00000624
TOP.VexiiRiscv.execute_ctrl4_down_LsuCachelessPlugin_logic_onJoin_SC_MISS_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl4_down_AguPlugin_ATOMIC_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_early0_EnvPlugin_OP_lane0[2:0],0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_CsrAccessPlugin_CSR_MASK_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_CsrAccessPlugin_CSR_IMM_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_BarrelShifterPlugin_SIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_BarrelShifterPlugin_LEFT_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_SrcStageables_UNSIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_lane0_IntFormatPlugin_logic_SIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_early0_IntAluPlugin_ALU_BITWISE_CTRL_lane0[1:0],0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_early0_IntAluPlugin_ALU_ADD_SUB_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_early0_IntAluPlugin_SEL_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl5_up_RD_ENABLE_lane0,0.00000624
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_FetchCachelessPlugin_logic_fork_PMA_FAULT,0.00000624
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_FetchCachelessPlugin_logic_fork_PMA_FAULT,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_CsrAccessPlugin_CSR_IMM_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_CsrAccessPlugin_SEL_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl0_up_RS1_ENABLE_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl4_up_RD_ENABLE_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl3_down_BYPASSED_AT_3_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl4_down_LsuCachelessPlugin_logic_onJoin_READ_DATA_lane0[31:0],0.00000624
TOP.VexiiRiscv.decode_ctrls_1_down_RD_ENABLE_0,0.00000624
TOP.VexiiRiscv.decode_ctrls_1_down_RS1_ENABLE_0,0.00000624
TOP.VexiiRiscv.execute_ctrl4_down_lane0_IntFormatPlugin_logic_SIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_SrcStageables_UNSIGNED_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_early0_SrcPlugin_logic_SRC1_CTRL_lane0[0:0],0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_jumpLogic_COND_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl0_down_AguPlugin_SIZE_lane0[1:0],0.00000624
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_FetchCachelessPlugin_logic_onPma_RSP_fault,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_early0_BarrelShifterPlugin_SEL_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_early0_IntAluPlugin_SEL_lane0,0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_early0_IntAluPlugin_ALU_SLTX_lane0,0.00000624
TOP.VexiiRiscv.FetchCachelessPlugin_logic_trapPort_payload_exception,0.00000624
TOP.VexiiRiscv.early0_IntAluPlugin_logic_wb_valid,0.00000624
TOP.VexiiRiscv.early0_BarrelShifterPlugin_logic_wb_valid,0.00000624
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_m_ip_mtip,0.00000624
TOP.VexiiRiscv.early0_EnvPlugin_logic_trapPort_payload_exception,0.00000624
